version;Dimension;Chapter;Block;SecondLevel;ThirdLevel;FourthLevel;levelno;code;parent;mlsort;leafnode;Title;Description;Inclusions;Exclusions;selected;Translated_title;Translated_description;Translated_inclusions;Translated_exclusions
ICFEN2;e;5;0;55;2;0;5;e5552;e555;3;1;Associations and organizational policies;Legislation, regulations and standards that govern the relationships and activities of people coming together with common noncommercial interests, such as policies that govern the establishment and conduct of associations and organizations, including mutual aid organizations, recreational and leisure organizations, cultural and religious associations and not-for-profit organizations.;;;1;Ühingute ja organisatsioonide strateegiad;Õigusaktid, eeskirjad ja standardid, mis reguleerivad ühiste mitteäriliste huvide tõttu ühinenud inimeste suhteid ja tegevust, nagu näiteks ühingute ja organisatsioonide rajamist ning juhtimist reguleerivad põhimõtted, kaasa arvatud vastastikuse abistamise organisatsioonid, kultuuri- ja usuühingud ning mittetulundusühingud.;;
ICFEN2;e;5;0;55;8;0;5;e5558;e555;3;1;Associations and organizational services, systems and policies, other specified;;;;1;Ühingute ja organisatsioonide teenused, süsteemid ja strateegiad, teisiti täpsustatud;;;
ICFEN2;e;5;0;55;9;0;5;e5559;e555;3;1;Associations and organizational services, systems and policies, unspecified;;;;1;Ühingute ja organisatsioonide teenused, süsteemid ja strateegiad, täpsustamata;;;
ICFEN2;e;5;0;60;0;0;4;e560;e5;3;0;Media services, systems and policies;Services, systems and policies for the provision of mass communication through radio, television, newspapers and internet.;;;1;Meediateenused, -süsteemid ja -strateegiad;Teenused, süsteemid ja strateegiad massikommunikatsiooniks raadio, televisiooni, ajalehtede ja interneti kaudu.;;
ICFEN2;e;5;0;60;0;0;5;e5600;e560;3;1;Media services;Services and programmes aimed at providing mass communication, such as radio, television, closed captioning services, press reporting services, newspapers, Braille services and computer-based mass communication (world wide web, internet), including those who provide these services.;;Exclusions: communication services (e5350);1;Meediateenused;Teenused ja programmid, mille eesmärk on edastada infot massikommunikatsioonivahendite kaudu, nagu näiteks raadio, televisioon, subtiitritega varustamise teenused, pressiagentuurid, ajalehed, Braille kirja e punktkirja teenused  ja arvutipõhine massikommunikatsioon (veeb, internet), kaasa arvatud need, kes neid teenuseid pakuvad.;;V.a kommunikatsiooniteenused (e5350)
ICFEN2;e;5;0;60;1;0;5;e5601;e560;3;1;Media systems;Administrative control and monitoring mechanisms that govern the provision of news and information to the general public, such as standards that govern the content, distribution, dissemination, access to and methods of communicating via radio, television, press reporting services, newspapers and computer-based mass communication (world wide web, internet).;Inclusions: requirements to provide closed captions on television, Braille versions of newspapers or other publications, and teletext radio transmissions.;Exclusions: communication systems (e5351);1;Meediasüsteemid;Administratiivse juhtimise ja kontrolli mehhanismid, mis reguleerivad uudiste ja teabe edastamist avalikkusele, nagu näiteks standardid, mis reguleerivad raadio, televisiooni, ajalehtede ja interneti kaudu edastatava teabe sisu.;K.a nõuded subtiitritega varustatuse kohta televisioonis, ajalehtede ja muude trükiste Braille kirjas e punktkirjas versioonid ja raadiosaated teleteksti kujul.;V.a kommunikatsioonisüsteemid (e5351)
ICFEN2;e;5;0;60;2;0;5;e5602;e560;3;1;Media policies;Legislation, regulations and standards that govern the provision of news and information to the general public, such as policies that govern the content, distribution, dissemination, access to and methods of communicating via radio, television, press reporting services, newspapers and computer-based mass communication (world wide web, internet).;;Exclusions: communication policies (e5352);1;Meediastrateegiad;Õigusaktid, eeskirjad ja standardid, mis reguleerivad avalikkusele uudiste ja teabe edastamist, nagu näiteks strateegiad, mis reguleerivad raadio, televisiooni, ajalehtede ja internetipõhise massikommunikatsiooni kaudu edastatud teabe sisu, sellele ligipääsetavust, selle info laialijagamist ja levitamist.;;V.a kommunikatsioonistrateegiad (e5352)
ICFEN2;e;5;0;60;8;0;5;e5608;e560;3;1;Media services, systems and policies, other specified;;;;1;Meediateenused, -süsteemid ja -strateegiad, teisiti täpsustatud;;;
ICFEN2;e;5;0;60;9;0;5;e5609;e560;3;1;Media services, systems and policies, unspecified;;;;1;Meediateenused, -süsteemid ja -strateegiad, täpsustamata;;;
ICFEN2;e;5;0;65;0;0;4;e565;e5;3;0;Economic services, systems and policies;Services, systems and policies related to the overall system of production, distribution, consumption and use of goods and services.;;Exclusions: social security services, systems and policies (e570);1;Majandusteenused, -süsteemid ja -strateegiad;Teenused, süsteemid ja strateegiad, mis on seotud kogu kaupade ja teenuste tootmise, jaotamise, tarbimise ning kasutamise süsteemiga.;;V.a sotsiaalkaitseteenused, -süsteemid ja -strateegiad (e570)
ICFEN2;e;5;0;65;0;0;5;e5650;e565;3;1;Economic services;Services and programmes aimed at the overall production, distribution, consumption and use of goods and services, such as the private commercial sector (e.g. businesses, corporations, private for-profit ventures), the public sector (e.g. public, commercial services such as cooperatives and corporations), financial organizations (e.g. banks and insurance services), including those who provide these services.;;"Exclusions: utilities services (e5300); labour and employment services (e5900)";1;Majandusteenused;Teenused ja programmid, mille eesmärk on kaupu ja teenuseid üldiselt toota, jaotada, tarbida ja kasutada, nagu näiteks erakaubandussektor (nt ettevõtted, juriidilised isikud, eraõiguslikud tulundusühingud), riiklik sektor (nt riiklikud kaubandusettevõtted), finantsettevõtted (nt pangad, kindlustusfirmad), kaasa arvatud need, kes neid teenuseid pakuvad. ;;"V.a kommunaalteenused (e5300); töö- ja tööhõiveteenused (e5900)"
ICFEN2;e;5;0;65;1;0;5;e5651;e565;3;1;Economic systems;Administrative control and monitoring mechanisms that govern the production, distribution, consumption and use of goods and services, such as systems for implementing and monitoring economic policies.;;"Exclusions: utilities systems (e5301); labour and employment systems (e5901)";1;Majandussüsteemid;Administratiivse juhtimise ja kontrolli mehhanismid, mis reguleerivad kaupade ja teenuste tootmist, jaotamist, tarbimist ja kasutamist, nagu näiteks majandusstrateegiate rakendamise ja kontrollimise süsteemid.;;"V.a kommunaalsüsteemid (e5301); töö- ja tööhõivesüsteemid (e5901)"
ICFEN2;e;5;0;65;2;0;5;e5652;e565;3;1;Economic policies;Legislation, regulations and standards that govern the production, distribution, consumption and use of goods and services, such as economic doctrines adopted and implemented by governments.;;"Exclusions: utilities policies (e5302); labour and employment policies (e5902)";1;Majandusstrateegiad;Õigusaktid, eeskirjad ja standardid, mis reguleerivad kaupade ja teenuste tootmist, jaotamist, tarbimist ja kasutamist, nagu näiteks valitsuste kohandatud ja rakendatud majandusdoktriinid.;;"V.a kommunaalstrateegiad (e5302); töö- ja tööhõivestrateegiad (e5902)"
ICFEN2;e;5;0;65;8;0;5;e5658;e565;3;1;Economic services, systems and policies, other specified;;;;1;Majandusteenused, -süsteemid ja -strateegiad, teisiti täpsustatud;;;
ICFEN2;e;5;0;65;9;0;5;e5659;e565;3;1;Economic services, systems and policies, unspecified;;;;1;Majandusteenused, -süsteemid ja -strateegiad, täpsustamata;;;
ICFEN2;e;5;0;70;0;0;4;e570;e5;3;0;Social security services, systems and policies;Services, systems and policies aimed at providing income support to people who, because of age, poverty, unemployment, health condition or disability, require public assistance that is funded either by general tax revenues or contributory schemes.;;;1;Sotsiaalkaitseteenused, -süsteemid ja -strateegiad;Teenused,  -süsteemid ja -strateegiad, mille eesmärk on tagada sissetuleku toetamine inimestele, kes vanuse, vaesuse, töötuse, tervisliku seisundi või puude tõttu vajavad riiklikku abi, mida antakse kas üldistest maksulaekumistest või sissemaksetega omaosalusskeemidest. ;;V.a majandusteenused, -süsteemid ja -strateegiad (e565)
ICFEN2;e;5;0;70;0;0;5;e5700;e570;3;1;Social security services;Services and programmes aimed at providing income support to people who, because of age, poverty, unemployment, health condition or disability, require public assistance that is funded either by general tax revenues or contributory schemes, such as services for determining eligibility, delivering or distributing assistance payments for the following types of programmes: social assistance programmes (e.g. non-contributory welfare, poverty or other needs-based compensation), social insurance programmes (e.g. contributory accident or unemployment insurance), and disability and related pension schemes (e.g. income replacement), including those who provide these services.;;Exclusions: health services (e5800);1;Sotsiaalkaitseteenused;Teenused ja programmid, mille eesmärk on tagada sissetuleku toetamine inimestele, kes vanuse, vaesuse, töötuse, tervisliku seisundi või puude tõttu vajavad riiklikku abi, mida antakse kas üldistest maksulaekumistest või sissemaksetega omaosalusskeemidest, nagu näiteks teenused, mis otsustavad sotsiaalkaitse põhimõtted ja korralduse, hüvitamise korralduslikud alused ning hüvitiste määramist järgnevalt: sotsiaalhoolekanne (nt sissetulekust sõltuvad toetused, nagu näiteks toimetulekutoetus või teised vajadustel põhinevad toetused), tööturuteenused (nt töövõime toetamine tööõnnetuse korral, töötuskindlustus) ja puuetega inimeste sotsiaaltoetused ja pensionid, kaasa arvatud need, kes neid teenuseid pakuvad. ;;V.a tervishoiuteenused (e5800)
ICFEN2;e;5;0;70;1;0;5;e5701;e570;3;1;Social security systems;Administrative control and monitoring mechanisms that govern the programmes and schemes that provide income support to people who, because of age, poverty, unemployment, health condition or disability, require public assistance, such as systems for the implementation of rules and regulations governing the eligibility for social assistance, welfare, unemployment insurance payments, pensions and disability benefits.;;;1;Sotsiaalkaitsesüsteemid;Administratiivse juhtimise ja kontrolli mehhanismid programmide reguleerimiseks, mis tagavad toetuse inimestele, kes vanuse, vaesuse, töötuse, tervisliku seisundi või puude tõttu vajavad ühiskonna abi, nagu näiteks reeglite ja eeskirjade rakendamise süsteemid, mis otsustavad õiguse üle saada erinevaid sotsiaalkaitse hüvitisi, nagu näiteks  sotsiaaltoetused, töötutoetus, pensionid ja puudetega inimeste sotsiaaltoetused. ;;
ICFEN2;e;5;0;70;2;0;5;e5702;e570;3;1;Social security policies;Legislation, regulations and standards that govern the programmes and schemes that provide income support to people who, because of age, poverty, unemployment, health condition or disability, require public assistance, such as legislation and regulations governing the eligibility for social assistance, welfare, unemployment insurance payments, disability and related pensions and disability benefits.;;;1;Sotsiaalkaitsestrateegiad;Õigusaktid, eeskirjad ja standardid programmide juhtimiseks, mis tagavad toetuse inimestele, kes vanuse, vaesuse, töötuse, tervisliku seisundi või puude tõttu vajavad riiklikku abi, nagu näiteks õigusaktid ja eeskirjad, mis reguleerivad erineva sotsiaalabi korraldamist.;;
ICFEN2;e;5;0;70;8;0;5;e5708;e570;3;1;Social security services, systems and policies, other specified;;;;1;Sotsiaalkaitseteenused, -süsteemid ja -strateegiad, teisiti täpsustatud;;;
ICFEN2;e;5;0;70;9;0;5;e5709;e570;3;1;Social security services, systems and policies, unspecified;;;;1;Sotsiaalkaitseteenused, -süsteemid ja -strateegiad, täpsustamata;;;
ICFEN2;e;5;0;75;0;0;4;e575;e5;3;0;General social support services, systems and policies;Services, systems and policies aimed at providing support to those requiring assistance in areas such as shopping, housework, transport, child care, self-care and care of others, in order to function more fully in society.;;"Exclusions: social security services, systems and policies (e570); personal care providers and personal assistants (e340); health services, systems and policies (e580)";1;Üldised sotsiaalhoolekandeteenused, -süsteemid ja -strateegiad;Teenused, süsteemid ja strateegiad, mille eesmärk on toetada neid, kes vajavad kõrvalabi poeskäimisel, kodutöödes, transpordi kasutamisel, enesehooldustoimingutes ja teiste eest hoolitsemisel, et nad saaksid osaleda ühiskonnas täisväärtuslike liikmetena. ;;"V.a tugiisikud ja hooldajad (e340); sotsiaalkaitseteenused, -süsteemid ja -strateegiad (e570); tervishoiuteenused, -süsteemid ja -strateegiad (e580)"
